"id","gen","sp","ssp","en","lat","lng","type","file","file-name","q","rec_length","species"
"97241","Pipilo","erythrophthalmus","","Eastern Towhee",30.4334,-91.1667,"song","//www.xeno-canto.org/97241/download","Pipilo erythrophthalmus120322_T227.mp3","A",50,"Pipilo erythrophthalmus"
"33778","Pipilo","erythrophthalmus","","Eastern Towhee",36.0403,-93.3406,"song","//www.xeno-canto.org/33778/download","EATO2009-4-26-1.mp3","A",50,"Pipilo erythrophthalmus"
"321831","Melozone","fusca","","Canyon Towhee",37.1355,-103.0156,"song","//www.xeno-canto.org/321831/download","XC321831-Canyon Towhee 6.9.16 19.10 Carrizo Canyon .14_0298.mp3","A",14,"Melozone fusca"
"401312","Arremonops","rufivirgatus","","Olive Sparrow",26.1475,-97.9889,"song","//www.xeno-canto.org/401312/download","XC401312-MVI_0122_OLSP_201604060824_mod.mp3","A",22,"Arremonops rufivirgatus"
"277785","Arremonops","rufivirgatus","","Olive Sparrow",26.1253,-97.9532,"call, song","//www.xeno-canto.org/277785/download","XC277785-Olive Sparrow -TX, Estero Llano Grande SP, Weslaco, May 14, 2015, 1236 PM.mp3","A",22,"Arremonops rufivirgatus"
"164248","Arremonops","rufivirgatus","","Olive Sparrow",26.5151,-99.1156,"call, song","//www.xeno-canto.org/164248/download","XC164248-Olive Sparrow -TX, Salineno, June 23, 2011, 805 AM.mp3","A",36,"Arremonops rufivirgatus"
"164243","Arremonops","rufivirgatus","","Olive Sparrow",26.2159,-97.3406,"call, song","//www.xeno-canto.org/164243/download","XC164243-Olive Sparrow -TX, Laguna Atascosa NWR, June 26, 2011, 816 AM.mp3","A",113,"Arremonops rufivirgatus"
"143930","Arremonops","rufivirgatus","rufivirgatus","Olive Sparrow",25.8501,-97.4169,"call","//www.xeno-canto.org/143930/download","XC143930-Olive Sparrow2013-4-18-3.mp3","A",16,"Arremonops rufivirgatus"
"143929","Arremonops","rufivirgatus","rufivirgatus","Olive Sparrow",25.8501,-97.4169,"call, song","//www.xeno-canto.org/143929/download","XC143929-Olive Sparrow2013-4-18-2.mp3","A",44,"Arremonops rufivirgatus"
"143928","Arremonops","rufivirgatus","rufivirgatus","Olive Sparrow",25.8501,-97.4169,"call, song","//www.xeno-canto.org/143928/download","XC143928-Olive Sparrow2013-4-18-1.mp3","A",50,"Arremonops rufivirgatus"
"125809","Arremonops","rufivirgatus","","Olive Sparrow",25.8571,-97.4328,"call","//www.xeno-canto.org/125809/download","XC125809-Olive_Sparrow.mp3","A",20,"Arremonops rufivirgatus"
"121578","Arremonops","rufivirgatus","","Olive Sparrow",28.8705,-99.3999,"call","//www.xeno-canto.org/121578/download","XC121578-OLSP_Leona_River_Road_214.mp3","A",6,"Arremonops rufivirgatus"
"216117","Icteria","virens","","Yellow-breasted Chat",32.1112,-93.4641,", ""tocking"" series, call","//www.xeno-canto.org/216117/download","XC216117-03ybch08242013.mp3","A",37,"Icteria virens"
"172744","Icteria","virens","","Yellow-breasted Chat",37.1388,-103.0875,"song","//www.xeno-canto.org/172744/download","XC172744-20130526-1051-RM064-US-CO-Baca-Cottonwood Canyon-Yellow-breasted Chat song_01.mp3","A",40,"Icteria virens"
"109433","Icteria","virens","","Yellow-breasted Chat",29.1648,-103.617,"call","//www.xeno-canto.org/109433/download","Yellow-breastedChat4.mp3","A",13,"Icteria virens"
"109432","Icteria","virens","","Yellow-breasted Chat",29.2759,-103.3701,"call, song","//www.xeno-canto.org/109432/download","Yellow-breastedChat3.mp3","A",83,"Icteria virens"
"33537","Icteria","virens","","Yellow-breasted Chat",34.8095,-94.1459,"song","//www.xeno-canto.org/33537/download","YBCH2009-4-28-3.mp3","A",56,"Icteria virens"
"33536","Icteria","virens","","Yellow-breasted Chat",34.8095,-94.1459,"song","//www.xeno-canto.org/33536/download","YBCH2009-4-28-2.mp3","A",55,"Icteria virens"
"33535","Icteria","virens","","Yellow-breasted Chat",34.8095,-94.1459,"song","//www.xeno-canto.org/33535/download","YBCH2009-4-28-1.mp3","A",23,"Icteria virens"
"314298","Dolichonyx","oryzivorus","","Bobolink",30.222,-97.645,"song","//www.xeno-canto.org/314298/download","XC314298-bobolinkHornsby.mp3","A",58,"Dolichonyx oryzivorus"
"473804","Sturnella","neglecta","","Western Meadowlark",36.72,-102.5354,"song","//www.xeno-canto.org/473804/download","XC473804-MLB_180511_Sturnella_neglecta_OK.mp3","A",86,"Sturnella neglecta"
"459590","Sturnella","neglecta","","Western Meadowlark",35.5511,-105.1667,"call","//www.xeno-canto.org/459590/download","XC459590-Western Meadowlark -NM, Las Vegas NWR, February 14, 2017, 0425 PM.mp3","A",45,"Sturnella neglecta"
"453904","Sturnella","neglecta","","Western Meadowlark",31.9387,-105.2013,"call","//www.xeno-canto.org/453904/download","XC453904-Western Meadowlark -TX, Dell City agriculture area, December 22, 2017, 0857 AM.mp3","A",30,"Sturnella neglecta"
"161785","Sturnella","neglecta","","Western Meadowlark",36.5715,-104.583,"song","//www.xeno-canto.org/161785/download","XC161785-Western Meadowlark -NM, Maxwell NWR, March 29, <U+200E>2012, 0704 PM.mp3","A",49,"Sturnella neglecta"
"124865","Sturnella","neglecta","","Western Meadowlark",31.9195,-95.0313,"song","//www.xeno-canto.org/124865/download","XC124865-WEME.mp3","A",24,"Sturnella neglecta"
"94643","Sturnella","neglecta","","Western Meadowlark",33.083,-95.004,"song","//www.xeno-canto.org/94643/download","1002_weme_s2.mp3","A",15,"Sturnella neglecta"
"94642","Sturnella","neglecta","","Western Meadowlark",33.083,-95.004,"song","//www.xeno-canto.org/94642/download","1002_WEME.mp3","A",27,"Sturnella neglecta"
"54615","Sturnella","neglecta","","Western Meadowlark",37.039,-101.9598,"song","//www.xeno-canto.org/54615/download","WesternMeadowlark3.mp3","A",12,"Sturnella neglecta"
"453031","Sturnella","magna","","Eastern Meadowlark",26.0241,-97.4098,"call, song","//www.xeno-canto.org/453031/download","XC453031-Eastern Meadowlark half dozen -TX, Old Port Isabel Rd, Cameron County, December 13, 2017, 0815 AM.mp3","A",91,"Sturnella magna"
"416546","Sturnella","magna","","Eastern Meadowlark",29.592,-94.5562,"song","//www.xeno-canto.org/416546/download","XC416546-May 23 2018 110142 AM EAME Edit.mp3","A",67,"Sturnella magna"
"376495","Sturnella","magna","","Eastern Meadowlark",35.4004,-103.5254,"song","//www.xeno-canto.org/376495/download","XC376495-170609_0045.MP3","A",35,"Sturnella magna"
"370382","Sturnella","magna","","Eastern Meadowlark",38.4314,-96.5608,"call, song","//www.xeno-canto.org/370382/download","XC370382-20170511-1716-KS0027-US-KS-Chase-Tallgrass Preserve-EAME (A) song calls.mp3","A",101,"Sturnella magna"
"370243","Sturnella","magna","","Eastern Meadowlark",38.4716,-98.6727,"song","//www.xeno-canto.org/370243/download","XC370243-20170510-2039-KS0005-US-KS-Barton-Cheyenne Bottoms-EAME (A) song amp filt.mp3","A",58,"Sturnella magna"
"370242","Sturnella","magna","","Eastern Meadowlark",38.4716,-98.6727,"call","//www.xeno-canto.org/370242/download","XC370242-20170510-2036-KS0004-US-KS-Barton-Cheyenne Bottoms-EAME (A) calls.mp3","A",95,"Sturnella magna"
"311866","Sturnella","magna","","Eastern Meadowlark",30.29,-92.898,"call, song","//www.xeno-canto.org/311866/download","XC311866-Sturnella magna160321_T557.mp3","A",106,"Sturnella magna"
"164065","Sturnella","magna","","Eastern Meadowlark",36.8461,-96.4229,"call, song","//www.xeno-canto.org/164065/download","XC164065-Eastern Meadowlark -OK, Tallgrass Prairie Preserve, January 26, 2013, 0935 AM.mp3","A",109,"Sturnella magna"
"163997","Sturnella","magna","lilianae","Eastern Meadowlark",30.6271,-104.2764,"song","//www.xeno-canto.org/163997/download","XC163997-Eastern Meadowlark lilian -TX, Davis Mountain area Hwy 166, April 05, <U+200E>2012, 0911 AM.mp3","A",120,"Sturnella magna"
"132665","Sturnella","magna","","Eastern Meadowlark",30.3563,-91.2327,"call, song","//www.xeno-canto.org/132665/download","XC132665-Sturnella magna130506_T44.mp3","A",104,"Sturnella magna"
"71057","Icterus","parisorum","","Scott's Oriole",29.247,-103.31,"Song","//www.xeno-canto.org/71057/download","Scotts Oriole BBNP.mp3","A",16,"Icterus parisorum"
"34323","Icterus","parisorum","","Scott's Oriole",29.2164,-103.3587,"song","//www.xeno-canto.org/34323/download","SCOR2009-5-17-1.mp3","A",33,"Icterus parisorum"
"34133","Icterus","parisorum","","Scott's Oriole",31.912536,-104.878922,"call","//www.xeno-canto.org/34133/download","SCOR2009-5-15calls1-1.mp3","A",22,"Icterus parisorum"
"359411","Icterus","graduacauda","","Audubon's Oriole",26.5151,-99.1156,"call","//www.xeno-canto.org/359411/download","XC359411-Audubon's Oriole -TX, Salineño, DeWind's Yard, December 22, 2016, 0344 PM.mp3","A",123,"Icterus graduacauda"
"358991","Icterus","graduacauda","","Audubon's Oriole",26.5151,-99.1156,"song","//www.xeno-canto.org/358991/download","XC358991-Audubon's Oriole -TX, Salineño, DeWind's Yard, December 22, 2016, 0952 AM.mp3","A",22,"Icterus graduacauda"
"297555","Icterus","graduacauda","","Audubon's Oriole",26.5151,-99.1156,"call, song","//www.xeno-canto.org/297555/download","XC297555-AudubonsOriole_Texas_032815_call_song.mp3","A",20,"Icterus graduacauda"
"277349","Icterus","graduacauda","","Audubon's Oriole",27.0446,-99.4449,"song","//www.xeno-canto.org/277349/download","XC277349-Audubon's Oriole ns, dawn -TX, San Ygnacio, May 11, 2015, 0643 AM.mp3","A",33,"Icterus graduacauda"
"277343","Icterus","graduacauda","","Audubon's Oriole",27.0446,-99.4449,"song","//www.xeno-canto.org/277343/download","XC277343-Audubon's Oriole ns -TX, San Ygnacio, May 11, 2015, 0630 AM.mp3","A",74,"Icterus graduacauda"
"359069","Icterus","gularis","","Altamira Oriole",26.0737,-98.1442,"song","//www.xeno-canto.org/359069/download","XC359069-Altamira Oriole -TX, Santa Ana NWR, December 21, 2016, 0918 AM.mp3","A",7,"Icterus gularis"
"318526","Icterus","gularis","","Altamira Oriole",26.1762,-98.3862,"song","//www.xeno-canto.org/318526/download","XC318526-Altamira Oriole by river -TX, Bentsen Rio Grande SP, May 13, 2015, 0714 AM song.mp3","A",13,"Icterus gularis"
"288919","Icterus","gularis","","Altamira Oriole",26.0737,-98.1442,"call","//www.xeno-canto.org/288919/download","XC288919-Altamira Oriole entering nest and inside nest -TX, Santa Ana NWR, May 12, 2015, 0142 PM.mp3","A",17,"Icterus gularis"
"166119","Icterus","gularis","","Altamira Oriole",26.1762,-98.3862,"call","//www.xeno-canto.org/166119/download","XC166119-Altamira Oriole, Icterus gularis, Jan 1, 2014, Bentsen Rio-Grande Valley State Park, Hidalgo County, Texas, USA.MP3","A",29,"Icterus gularis"
"177172","Icterus","bullockii","","Bullock's Oriole",26.9016,-99.2702,"song","//www.xeno-canto.org/177172/download","XC177172-Altamira Oriole not seen well -TX, Zapata, April 10, <U+200E>2012, 0734 AM.mp3","A",19,"Icterus bullockii"
"224592","Icterus","galbula","","Baltimore Oriole",35.4426,-94.9857,"song","//www.xeno-canto.org/224592/download","XC224592-Northern Oriole A 16792.mp3","A",26,"Icterus galbula"
"175541","Icterus","galbula","","Baltimore Oriole",30.347,-91.218,"call","//www.xeno-canto.org/175541/download","XC175541-Icterus galbula140420_T841.mp3","A",45,"Icterus galbula"
"299105","Icterus","cucullatus","","Hooded Oriole",26.5647,-99.1269,"call, song","//www.xeno-canto.org/299105/download","XC299105-Hooded Oriole moved by quickly -TX, Falcon County Park, May 10, 2015, 0457 PM.mp3","A",15,"Icterus cucullatus"
"173792","Icterus","spurius","","Orchard Oriole",29.1823,-102.9595,"song","//www.xeno-canto.org/173792/download","XC173792-Orchard Oriole presumed -TX, Big Bend NP, June 17, 2011, 836 AM.mp3","A",30,"Icterus spurius"
"172500","Icterus","spurius","","Orchard Oriole",37.6357,-102.534,"call","//www.xeno-canto.org/172500/download","XC172500-20130519-1923-RM022-US-CO-Baca-Two Buttes-Orchard Oriole male calls_amp.mp3","A",40,"Icterus spurius"
"132654","Icterus","spurius","","Orchard Oriole",30.385,-91.206,"call, song","//www.xeno-canto.org/132654/download","XC132654-Icterus spurius130506_T35.mp3","A",140,"Icterus spurius"
"498956","Agelaius","phoeniceus","","Red-winged Blackbird",30.9717,-91.9923,"juvenile, male, song","//www.xeno-canto.org/498956/download","XC498956-LA2017 JRS 49X50_a_xc.mp3","A",85,"Agelaius phoeniceus"
"445901","Agelaius","phoeniceus","","Red-winged Blackbird",30.4161,-91.161,"call","//www.xeno-canto.org/445901/download","XC445901-181213_02 Red-winged Blackbird odd call.mp3","A",76,"Agelaius phoeniceus"
"152399","Agelaius","phoeniceus","","Red-winged Blackbird",29.771,-93.131,"call, song","//www.xeno-canto.org/152399/download","XC152399-Agelaius phoeniceus080412_T354.mp3","A",49,"Agelaius phoeniceus"
"121584","Agelaius","phoeniceus","","Red-winged Blackbird",35.9156,-100.2967,"call, song","//www.xeno-canto.org/121584/download","XC121584-Red-winged_Blackbird_Gene_Howe_1.mp3","A",38,"Agelaius phoeniceus"
"77525","Agelaius","phoeniceus","","Red-winged Blackbird",29.758,-93.604,"call, song","//www.xeno-canto.org/77525/download","Agelaius phoeniceus110505_T03.mp3","A",57,"Agelaius phoeniceus"
"277799","Molothrus","aeneus","","Bronzed Cowbird",26.2159,-97.3406,"display calls and flight, male","//www.xeno-canto.org/277799/download","XC277799-Bronzed Cowbird display, gurgle, mate, calls, fly off -TX, Laguna Atascosa NWR, May 14, 2015, 0625 PM.mp3","A",37,"Molothrus aeneus"
"222850","Euphagus","carolinus","","Rusty Blackbird",35.4426,-94.9857,"song","//www.xeno-canto.org/222850/download","XC222850-Rusty Blackbird A 16692.mp3","A",27,"Euphagus carolinus"
"551477","Quiscalus","quiscula","","Common Grackle",38.4489,-98.7521,"adult, call, female, juvenile, male, wing beats","//www.xeno-canto.org/551477/download","XC551477-Common Grackle on 8.29.19 at Cheyenne Bottoms KS at 8.30 for .53.mp3","A",53,"Quiscalus quiscula"
"387123","Quiscalus","major","","Boat-tailed Grackle",29.6383,-92.4133,"call","//www.xeno-canto.org/387123/download","XC387123-BTGR_PecanIsLA_160216_02.mp3","A",16,"Quiscalus major"
"387122","Quiscalus","major","","Boat-tailed Grackle",29.6383,-92.4133,"call","//www.xeno-canto.org/387122/download","XC387122-BTGR_PecanIsLA_160216_01.mp3","A",40,"Quiscalus major"
"317042","Quiscalus","major","major","Boat-tailed Grackle",29.7278,-93.8523,"call, song","//www.xeno-canto.org/317042/download","XC317042-Boat-tailed_Grackle_781.mp3","A",19,"Quiscalus major"
"452996","Quiscalus","mexicanus","","Great-tailed Grackle",26.5878,-99.1487,"song","//www.xeno-canto.org/452996/download","XC452996-Great-tailed Grackle -TX, Falcon SP, December 19, 2017, 0948 AM.mp3","A",103,"Quiscalus mexicanus"
"443815","Quiscalus","mexicanus","","Great-tailed Grackle",33.1228,-97.0137,"call, male, song","//www.xeno-canto.org/443815/download","XC443815-GTGR 161021_002.MP3","A",16,"Quiscalus mexicanus"
"304601","Quiscalus","mexicanus","","Great-tailed Grackle",27.0446,-99.4449,"male, song","//www.xeno-canto.org/304601/download","XC304601-Great-tailed Grackle male, edge of rv, took after another at end -TX, San Ygnacio, May 11, 2015, 0703 AM.mp3","A",112,"Quiscalus mexicanus"
"208930","Quiscalus","mexicanus","","Great-tailed Grackle",26.1786,-98.387,"call","//www.xeno-canto.org/208930/download","XC208930-SP_Texas_2014_Great-tailed_Grackle_calls_(Bentsen).MP3","A",83,"Quiscalus mexicanus"
"163159","Quiscalus","mexicanus","","Great-tailed Grackle",26.265,-97.3841,"male, song","//www.xeno-canto.org/163159/download","XC163159-Great-tailed Grackle -TX, Laguna Atascosa NWR, June 26, 2011, 1128 AM.mp3","A",80,"Quiscalus mexicanus"
"383681","Helmitheros","vermivorum","","Worm-eating Warbler",36.4825,-93.924,"call, male","//www.xeno-canto.org/383681/download","XC383681-WEWA-HOWA 5-9-17 1330 Devils Eyebrow1.mp3","A",67,"Helmitheros vermivorum"
"368400","Helmitheros","vermivorum","","Worm-eating Warbler",36.578,-93.8222,"song","//www.xeno-canto.org/368400/download","XC368400-WEWa 2017-05-06-1012 Miss-Barr-MTNF.mp3","A",5,"Helmitheros vermivorum"
"33469","Helmitheros","vermivorum","","Worm-eating Warbler",36.0403,-93.3406,"song","//www.xeno-canto.org/33469/download","WEWA2009-4-26-1.mp3","A",56,"Helmitheros vermivorum"
"408861","Parkesia","motacilla","","Louisiana Waterthrush",31.0718,-91.5123,"song","//www.xeno-canto.org/408861/download","XC408861-LA Waterthush Normalized .mp3","A",18,"Parkesia motacilla"
"302308","Parkesia","motacilla","","Louisiana Waterthrush",28.31,-97.2922,"call","//www.xeno-canto.org/302308/download","XC302308-Parkesia motacilla160128_T524.mp3","A",26,"Parkesia motacilla"
"285424","Parkesia","motacilla","","Louisiana Waterthrush",29.8235,-99.5773,"song","//www.xeno-canto.org/285424/download","XC285424-Louisiana Waterthrush ns -TX, Lost Maples, May 07, 2015, 0803 AM 1.mp3","A",99,"Parkesia motacilla"
"33604","Parkesia","motacilla","","Louisiana Waterthrush",36.0403,-93.3406,"song","//www.xeno-canto.org/33604/download","LOWA2009-4-25-3.mp3","A",43,"Parkesia motacilla"
"149453","Parkesia","noveboracensis","","Northern Waterthrush",28.2366,-96.861,"call","//www.xeno-canto.org/149453/download","XC149453-Northern Waterthrush -TX, Aransas NWR, February 03, <U+200E>2012, 1030 AM part 1.mp3","A",28,"Parkesia noveboracensis"
"236555","Vermivora","cyanoptera","","Blue-winged Warbler",36.5862,-93.8197,"song","//www.xeno-canto.org/236555/download","XC236555-BWWa 2015-04-18-0921 Miss-Barr-RRSP.mp3","A",11,"Vermivora cyanoptera"
"33468","Vermivora","cyanoptera","","Blue-winged Warbler",36.0403,-93.3406,"song","//www.xeno-canto.org/33468/download","BWWA2009-4-26-1.mp3","A",42,"Vermivora cyanoptera"
"228617","Protonotaria","citrea","","Prothonotary Warbler",35.4426,-94.9857,"song","//www.xeno-canto.org/228617/download","XC228617-Prothonotary Warbler A 14191.mp3","A",26,"Protonotaria citrea"
"415341","Limnothlypis","swainsonii","","Swainson's Warbler",30.832,-94.1275,"song","//www.xeno-canto.org/415341/download","XC415341-20180430-102529-swainsons-warbler-edited.mp3","A",49,"Limnothlypis swainsonii"
"215801","Limnothlypis","swainsonii","","Swainson's Warbler",32.8067,-93.3659,"call, male, song","//www.xeno-canto.org/215801/download","XC215801-06swwa07032013.mp3","A",22,"Limnothlypis swainsonii"
"215799","Limnothlypis","swainsonii","","Swainson's Warbler",32.8574,-93.3437,"call, chip, male, song","//www.xeno-canto.org/215799/download","XC215799-05swwa07072013.mp3","A",73,"Limnothlypis swainsonii"
"215797","Limnothlypis","swainsonii","","Swainson's Warbler",32.8584,-93.3545,"call, male, song","//www.xeno-canto.org/215797/download","XC215797-02swwa07032013.mp3","A",73,"Limnothlypis swainsonii"
"215796","Limnothlypis","swainsonii","","Swainson's Warbler",32.8584,-93.3545,"call, male, song","//www.xeno-canto.org/215796/download","XC215796-02swwa07032013.mp3","A",73,"Limnothlypis swainsonii"
"368540","Leiothlypis","peregrina","","Tennessee Warbler",29.758,-93.604,"call, flight call","//www.xeno-canto.org/368540/download","XC368540-Vermivora peregrina170413_T1440.mp3","A",65,"Leiothlypis peregrina"
"232085","Leiothlypis","peregrina","","Tennessee Warbler",35.7832,-94.2443,"song","//www.xeno-canto.org/232085/download","XC232085-Tennessee Warbler A 14058.mp3","A",23,"Leiothlypis peregrina"
"225636","Leiothlypis","celata","","Orange-crowned Warbler",28.2366,-96.861,"call","//www.xeno-canto.org/225636/download","XC225636-Orange-crowned Warbler -TX, Aransas NWR, February 03, <U+200E>2012, 1112 AM.mp3","A",21,"Leiothlypis celata"
"109427","Leiothlypis","crissalis","","Colima Warbler",29.242,-103.3034,"Song","//www.xeno-canto.org/109427/download","ColimaWarbler3.mp3","A",129,"Leiothlypis crissalis"
"109425","Leiothlypis","crissalis","","Colima Warbler",29.2437,-103.2928,"call, song","//www.xeno-canto.org/109425/download","ColimaWarbler.mp3","A",40,"Leiothlypis crissalis"
"71050","Leiothlypis","crissalis","","Colima Warbler",29.2501,-103.3095,"Song","//www.xeno-canto.org/71050/download","Colima Warbler BBNP.mp3","A",18,"Leiothlypis crissalis"
"34313","Leiothlypis","crissalis","","Colima Warbler",29.2512,-103.3098,"call","//www.xeno-canto.org/34313/download","COLW2009-5-18calls.mp3","A",32,"Leiothlypis crissalis"
"34312","Leiothlypis","crissalis","","Colima Warbler",29.2437,-103.2928,"song","//www.xeno-canto.org/34312/download","COLW2009-5-18bird3-1short.mp3","A",42,"Leiothlypis crissalis"
"34311","Leiothlypis","crissalis","","Colima Warbler",29.242,-103.3034,"song","//www.xeno-canto.org/34311/download","COLW2009-5-18bird2-3.mp3","A",55,"Leiothlypis crissalis"
"34310","Leiothlypis","crissalis","","Colima Warbler",29.2512,-103.3098,"song","//www.xeno-canto.org/34310/download","COLW2009-5-18-3.mp3","A",27,"Leiothlypis crissalis"
"34249","Leiothlypis","crissalis","","Colima Warbler",29.2534,-103.2898,"song","//www.xeno-canto.org/34249/download","COLW2009-5-18bird4-1part1.mp3","A",58,"Leiothlypis crissalis"
"27385","Leiothlypis","crissalis","","Colima Warbler",29.2551,-103.2976,"call","//www.xeno-canto.org/27385/download","Vermivora.crissalis0707-9.mp3","A",41,"Leiothlypis crissalis"
"27382","Leiothlypis","crissalis","","Colima Warbler",29.2426,-103.2976,"call","//www.xeno-canto.org/27382/download","Vermivora.crissalis0707-5.mp3","A",54,"Leiothlypis crissalis"
"27380","Leiothlypis","crissalis","","Colima Warbler",29.2426,-103.2976,"song","//www.xeno-canto.org/27380/download","Vermivora.crissalis0707-3.mp3","A",107,"Leiothlypis crissalis"
"5640","Geothlypis","poliocephala","","Grey-crowned Yellowthroat",25.857061,-97.432766,"song","//www.xeno-canto.org/5640/download","GCYT1988Benesh.mp3","A",21,"Geothlypis poliocephala"
"5639","Geothlypis","poliocephala","","Grey-crowned Yellowthroat",25.857061,-97.432766,"Song","//www.xeno-canto.org/5639/download","Grey-crowned Yellowthroat.mp3","A",9,"Geothlypis poliocephala"
"473808","Geothlypis","formosa","","Kentucky Warbler",30.8201,-91.2653,"song","//www.xeno-canto.org/473808/download","XC473808-MLB_180428_Geothlypis_formosa_LA.mp3","A",65,"Geothlypis formosa"
"432888","Geothlypis","formosa","","Kentucky Warbler",36.2961,-93.9719,"call","//www.xeno-canto.org/432888/download","XC432888-AR KEWA call 1800 08032018 ftr norm NK for xc.mp3","A",18,"Geothlypis formosa"
"368399","Geothlypis","formosa","","Kentucky Warbler",36.5862,-93.8197,"song","//www.xeno-canto.org/368399/download","XC368399-KeWa 2017-05-06-1022 Miss-Barr-MTNF.mp3","A",5,"Geothlypis formosa"
"226912","Geothlypis","formosa","","Kentucky Warbler",35.7832,-94.2443,"song","//www.xeno-canto.org/226912/download","XC226912-Kentucky Warbler  14205.mp3","A",35,"Geothlypis formosa"
"33528","Geothlypis","formosa","","Kentucky Warbler",34.8095,-94.1459,"call","//www.xeno-canto.org/33528/download","KEWA2009-4-28calls1.mp3","A",26,"Geothlypis formosa"
"452752","Geothlypis","trichas","","Common Yellowthroat",26.0737,-98.1442,"call, male","//www.xeno-canto.org/452752/download","XC452752-Common Yellowthroat m -TX, Santa Ana NWR, December 18, 2017, 0929 AM.mp3","A",57,"Geothlypis trichas"
"416744","Geothlypis","trichas","","Common Yellowthroat",29.583,-94.5364,"song","//www.xeno-canto.org/416744/download","XC416744-May 23 2018 11258 PM COYE Edit.mp3","A",55,"Geothlypis trichas"
"416295","Geothlypis","trichas","","Common Yellowthroat",29.6464,-94.5444,"song","//www.xeno-canto.org/416295/download","XC416295-May 21 2018 82654 AM COYE edit.mp3","A",45,"Geothlypis trichas"
"370241","Geothlypis","trichas","","Common Yellowthroat",38.4716,-98.6727,"song","//www.xeno-canto.org/370241/download","XC370241-20170510-2036-KS0004-US-KS-Barton-Cheyenne Bottoms-COYE (A) song.mp3","A",20,"Geothlypis trichas"
"368514","Geothlypis","trichas","","Common Yellowthroat",29.951,-93.079,"song","//www.xeno-canto.org/368514/download","XC368514-Geothlypis trichas170413_T1400.mp3","A",82,"Geothlypis trichas"
"223421","Geothlypis","trichas","","Common Yellowthroat",35.4426,-94.9857,"song","//www.xeno-canto.org/223421/download","XC223421-Common Yellowthroat A 14222.mp3","A",31,"Geothlypis trichas"
"100144","Geothlypis","trichas","","Common Yellowthroat",29.699,-93.948,"song","//www.xeno-canto.org/100144/download","Geothlypis trichas120430_T309.mp3","A",73,"Geothlypis trichas"
"474045","Setophaga","citrina","","Hooded Warbler",30.8201,-91.2653,"song","//www.xeno-canto.org/474045/download","XC474045-MLB_180428_Setophaga_citrina_LA.mp3","A",137,"Setophaga citrina"
"408866","Setophaga","citrina","","Hooded Warbler",31.0715,-91.513,"song","//www.xeno-canto.org/408866/download","XC408866-Hooded Warbler Clark Creek.mp3","A",26,"Setophaga citrina"
"178897","Setophaga","citrina","","Hooded Warbler",30.2363,-95.4862,"song","//www.xeno-canto.org/178897/download","XC178897-Warbler-Hooded-140408-002.mp3","A",26,"Setophaga citrina"
"98409","Setophaga","citrina","","Hooded Warbler",30.4101,-91.6739,"song","//www.xeno-canto.org/98409/download","Wilsonia citrina120407_T272.mp3","A",39,"Setophaga citrina"
"33776","Setophaga","citrina","","Hooded Warbler",36.0403,-93.3406,"call","//www.xeno-canto.org/33776/download","HOWA2009-4-25calls1.mp3","A",49,"Setophaga citrina"
"33605","Setophaga","citrina","","Hooded Warbler",36.0403,-93.3406,"song","//www.xeno-canto.org/33605/download","HOWA2009-4-26-1.mp3","A",50,"Setophaga citrina"
"33583","Setophaga","citrina","","Hooded Warbler",35.6826,-93.7862,"song","//www.xeno-canto.org/33583/download","HOWA2009-4-25-2part1.mp3","A",52,"Setophaga citrina"
"418350","Setophaga","americana","","Northern Parula",30.8699,-94.175,"song","//www.xeno-canto.org/418350/download","XC418350-May 31 2018 115648 AM NOPA Edit.mp3","A",69,"Setophaga americana"
"171646","Setophaga","americana","","Northern Parula",30.2078,-91.9016,"song","//www.xeno-canto.org/171646/download","XC171646-Parula americana140327_T725.mp3","A",76,"Setophaga americana"
"171645","Setophaga","americana","","Northern Parula",30.2078,-91.9016,"song","//www.xeno-canto.org/171645/download","XC171645-Parula americana140327_T724.mp3","A",29,"Setophaga americana"
"134971","Setophaga","americana","","Northern Parula",32.0046,-94.0921,"song","//www.xeno-canto.org/134971/download","XC134971-MAGP018_NOPA_oddsong.mp3","A",21,"Setophaga americana"
"147504","Setophaga","pitiayumi","","Tropical Parula",26.0737,-98.1442,"song","//www.xeno-canto.org/147504/download","XC147504-Tropical Parula -TX, Santa Ana NWR, April 12, <U+200E>2012, 0756 AM.mp3","A",132,"Setophaga pitiayumi"
"147503","Setophaga","pitiayumi","","Tropical Parula",26.0737,-98.1442,"song","//www.xeno-canto.org/147503/download","XC147503-Tropical Parula -TX, Santa Ana NWR, April 12, <U+200E>2012, 0750 AM.mp3","A",64,"Setophaga pitiayumi"
"100178","Setophaga","pitiayumi","","Tropical Parula",29.495493,-99.713738,"Song","//www.xeno-canto.org/100178/download","PARULA_Tropica s(NealsLodges.CB)12.mp3","A",94,"Setophaga pitiayumi"
"29781","Setophaga","pitiayumi","","Tropical Parula",29.5826,-99.7309,"call, song","//www.xeno-canto.org/29781/download","Parula.pitiayumi08T409.mp3","A",96,"Setophaga pitiayumi"
"29780","Setophaga","pitiayumi","","Tropical Parula",26.1376,-98.3314,"short song","//www.xeno-canto.org/29780/download","Parula.pitiayumi98-1.mp3","A",116,"Setophaga pitiayumi"
